highest,episode,time
1,10,00:00:08
2,19,00:00:52
3,22,00:01:41
4,30,00:02:15
5,31,00:02:17
6,32,00:02:19
7,38,00:02:44
8,40,00:02:52
9,46,00:03:23
10,49,00:03:39
11,53,00:03:56
12,54,00:04:05
13,55,00:04:07
14,58,00:04:15
15,60,00:04:21
16,61,00:04:24
17,62,00:04:24
18,63,00:04:38
19,65,00:04:44
20,66,00:04:48
21,67,00:04:53
22,68,00:04:54
23,69,00:04:55
24,71,00:05:10
25,75,00:05:23
26,77,00:05:39
27,78,00:05:45
28,84,00:06:18
29,86,00:06:26
30,90,00:06:49
31,95,00:07:15
32,100,00:07:28
33,102,00:07:35
34,105,00:07:49
35,107,00:07:55
36,118,00:08:52
37,119,00:08:54
38,122,00:09:01
39,123,00:09:02
40,124,00:09:03
41,128,00:09:21
42,129,00:09:30
43,131,00:09:37
44,134,00:09:51
45,139,00:10:20
46,140,00:10:23
47,141,00:10:25
48,142,00:10:27
49,143,00:10:27
50,145,00:10:32
51,146,00:10:33
52,147,00:10:34
53,150,00:10:46
54,151,00:10:47
55,152,00:10:49
56,153,00:10:51
57,154,00:10:51
58,155,00:10:52
59,156,00:10:52
60,157,00:10:53
61,159,00:10:57
62,160,00:10:59
63,161,00:11:09
64,162,00:11:17
65,163,00:11:24
66,165,00:11:28
67,166,00:11:28
68,167,00:11:31
69,168,00:11:33
70,170,00:11:52
71,172,00:11:52
72,173,00:11:53
73,174,00:11:56
74,175,00:11:57
75,177,00:12:05
76,178,00:12:06
77,179,00:12:06
78,180,00:12:07
79,181,00:12:10
80,182,00:12:11
81,183,00:12:22
82,184,00:12:30
83,186,00:12:32
84,187,00:12:33
85,193,00:12:53
86,196,00:12:59
87,200,00:13:11
88,229,00:14:05
89,231,00:14:08
90,232,00:14:11
91,238,00:14:18
92,241,00:14:28
93,267,00:15:10
